Issue key,Issue id,Assignee,Status,Created,Labels,Labels,Labels,Labels,Issue Type,Resolved,Custom field (SLA дата наступления просрочки),Description,Custom field (description ),Custom field (Количество обращений),Custom field (Команда устраняющая проблему)
ADIRINC-1341,3838024,U_M1CUE,Закрыт,27.10.2023 16:32,,,,,Дефект промсреды,27.05.2024 11:28,2023-12-29 00:00:00.0,"Из-за падения сервиса[  {color:#ff0000}go-client-notifications-sender{color}++{color:#ff0000}++{color}|https://confluence.moscow.alfaintra.net/pages/viewpage.action?pageId=950601668]

 сервис не имел возможность выгрузить сообщения из кафки и на шлюз смс не доставлялись.

 
{code:java}
// code placeholder
2023-10-26 15:37:46.6626|TRACE|NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService|Обработка полученного из Kafka сообщения..|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6626|DEBUG|NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService|Десериализация сообщения из топика (см. поле «message» в logContex'е).|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6627|TRACE|NotificationsSender.Database.Repositories.HellCacheRepository|Получаем данные в справочнике.|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6628|TRACE|NotificationsSender.Database.DbContexts.HellCacheDbContext|Открывается подключение к hell_cache на LTRhell_cache.alfadirect.ru|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6629|TRACE|NotificationsSender.Database.DbContexts.HellCacheDbContext|Создается команда БД|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6630|TRACE|NotificationsSender.Database.DbContexts.HellCacheDbContext|Тип команды: 'StoredProcedure' Текст команды: '[push_ntf].[service_sender_tags_for_mfm_get]' Входные параметры: '[\{""name"":""ntf_event"",""value"":""DividendPayment""}]' |8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6636|DEBUG|NotificationsSender.Database.DbContexts.HellCacheDbContext|Команда выполнена за 00:00:00.0006551|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6638|TRACE|NotificationsSender.Database.Repositories.HellCacheRepository|Количество полученных из БД записей: 1 шт.|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6638|TRACE|NotificationsSender.Database.Repositories.HellCacheRepository|Получение одиночной записи..|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6639|DEBUG|NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService|Отправка уведомления в UWS (msGuid=40497474-89d8-480b-a9a5-4bf5149dfdc2)..|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6639|DEBUG|NotificationsSender.Services.InvestAlfa.UwsMfmProvider|Начало запроса в UWS.|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6639|DEBUG|NotificationsSender.Services.InvestAlfa.UwsMfmProvider|Вызов HTTP запроса (см. текст запроса в поле «requestText» логов).|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6640|INFO|System.Net.Http.HttpClient.IUwsMfmProvider.LogicalHandler|Start processing HTTP request POST 
{code}
[http://esbws.moscow.alfaintra.net/sms/distribute/send/push/sms/v13/rest]
{code:java}
|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6641|INFO|System.Net.Http.HttpClient.IUwsMfmProvider.ClientHandler|Sending HTTP request POST 
{code}
[http://esbws.moscow.alfaintra.net/sms/distribute/send/push/sms/v13/rest]
{code:java}
|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6785|INFO|System.Net.Http.HttpClient.IUwsMfmProvider.ClientHandler|Received HTTP response headers after 14.2948ms - 200|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6787|INFO|System.Net.Http.HttpClient.IUwsMfmProvider.LogicalHandler|End processing HTTP request after 14.6692ms - 200|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6788|DEBUG|NotificationsSender.Services.InvestAlfa.UwsMfmProvider|Статус HTTP запроса (см. текст ответа в поле «responseText» логов): OK.|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.6789|TRACE|NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService|Отправка ответа UWS в топик adir-core.client-notifications.fact.status.1..|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.7364|TRACE|NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService|Ответ UWS отправлен в Kafka.|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:46.7376|ERROR|NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService|Непредвиденная ошибка в общем цикле.|Confluent.Kafka.KafkaException Local: No offset stored at Confluent.Kafka.Impl.SafeKafkaHandle.Commit(IEnumerable`1 offsets) at AlfaDirect.KafkaUtils.Adapters.KafkaTransactionAdapter.CommitConsumer(String topicName) at NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService.RequestUwsMfmAsync(UwsPushSmsRequest request, ComposedNotification composedNotification, CancellationToken token) in C:\temp\src\NotificationsSender.Services\InvestAlfa\AlfaInvestTransferService.cs:line 273 at NotificationsSender.Services.InvestAlfa.AlfaInvestTransferService.HandleNotificationAsync(CancellationToken cancellationToken) in C:\temp\src\NotificationsSender.Services\InvestAlfa\AlfaInvestTransferService.cs:line 126|8bd9ced7-4dc7-468b-9dc4-7bbd1cb1fd20 2023-10-26 15:37:49.2600|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|902dccec-c00c-4010-8c3a-6d9d23efd135 2023-10-26 15:37:49.8285|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|e3b2f012-c3b2-47f1-8a9c-b84b062eb5a7 2023-10-26 15:38:04.2602|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|025866b4-44d2-4389-b6c6-108648442321 2023-10-26 15:38:04.8291|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|9b86a1f0-a959-4a42-9225-52516146dc43 2023-10-26 15:38:19.2596|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|f7fa8eb1-2f75-42ff-b604-fea3d3a989e8 2023-10-26 15:38:19.8289|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|84d2578d-66d6-4d13-a755-64249e9976ba 2023-10-26 15:38:34.2598|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|083be3ae-ab16-4d51-8d36-d868e1d0a5f6 2023-10-26 15:38:34.8283|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|f9ce90c7-b6d3-4e18-aa07-cd5dd8ae044b 2023-10-26 15:38:49.2594|TRACE|AlfaDirect.Logging.AspNet.NLogLoggingContext|Сброшен requestId|6f5ce5cc-f96e-47e1-bc6e-23bea1488d55{code}",,,
ADIRINC-1337,3835039,U_M1RH8,Закрыт,27.10.2023 11:07,,,,,Дефект промсреды,05.04.2024 15:04,2023-12-11 00:00:00.0,"У клиентов не отменяется заявка (не присваивается 21 статус) , хотя она была помечена для удаления (присвоен 15 статус) и поручение отправлено. 

Пример
МТ 2.23.1 андроид
Заявка 49150734784 (VIP клиент AVTWIO ГС 4348256)

Клиент отправил поручение на отмену (приложил файл). В бд, по логам,  видно, что заявка помечена на удаление, тем не менее, она не отменилась.

{code:java}
DECLARE @id as BIGINT = 49150734784     

select NumEDocumentBase,OrderChannel, dtupdate,dtinsert,ExtOrderNum,Quantity,idOrderStatus, NumEDocument,ficode,limitprice,stopprice,brokercomment, price, FromFrontEndNumber,IdDocumentType, *
from [ADFrontOrders].[Logs].[Orders] o where SignTime > '2019-03-10 17:34:00.000'
and NumEDocument in (@id)     	 
order by o.DtUpdate desc
{code}

 !image-2023-10-27-11-05-22-197.png|thumbnail! 

 !image-2023-10-27-11-00-55-331.png|thumbnail! 
",,,Core
ADIRINC-1333,3825473,U_M1AYE,Закрыт,25.10.2023 13:03,,,,,Дефект промсреды,29.01.2024 12:54,2023-12-27 00:00:00.0,"У клиентов с бумагой МЕТА не грузится портфель. 
Как бы все загрузилось но есть кривая позиция
onClientSubAccPositionEntity id:98466884 (441253) | idAccount:7271941 backPos:1 nalPos:1

Выглядит так что нет инфы по idobject = 441253
ну потом уже не смогли указать ликвидный рынок для нее
[TradePositionsSource2.Data|http://tradepositionssource2.data/] pos n/a 98466884 setMarketBoard marketBoard=not_found",,17.0,Montblanc
ADIRINC-1330,3809808,U_M1FDV,Закрыт,20.10.2023 13:52,,,,,Дефект промсреды,12.02.2024 12:01,2023-12-22 00:00:00.0,У клиентов в новой версии 2.26.1 при переходе в раздел рынки крашится приложение с ошибкой,,52.0,Мобильный терминал
ADIRINC-1329,3809420,U_M13J8,Закрыт,20.10.2023 13:20,,,,,Дефект промсреды,12.12.2023 09:59,2023-12-22 00:00:00.0,"Неправильный срок продажи подарочных акций Антипов Алексей Владимирович D50250 3320189

Клиенту начислили подарочные акции 12.10.2023, значит согласно правилам он их должен продать в течение 100 дней после начисление (т.е. в его случае до 20.01.2024), а у него отображается продать их до 31 июля 2023, что некорректно.",,1.0,АИ ПРО
ADIRINC-1328,3799363,U_M1QX4,Закрыт,18.10.2023 12:14,,,,,Дефект промсреды,26.10.2023 10:11,2023-11-30 00:00:00.0,"При сегодняшнем релизе [https://jira.moscow.alfaintra.net/projects/ADIRLK/versions/94689] , одна задача зааффектила на выводы дс https://jira.moscow.alfaintra.net/browse/ADIRLK-4174 .

После релиза начались массовые обращения клиентов. Клиенты , не могли вывести дс не выпустив сертификат или не перевыпустив старый. Выглядело примерно так , как на скрине у всех клиентов, которые хотели вывести в МТ и на IOS и на Android . В настоящее время релиз откатили. 

https://rc.alfa-bank.net/channel/adir-lk-pub?msg=LMJARQ9jpXCMnpgsd",,,
ADIRINC-1322,3767797,U_M1QVP,NEW,11.10.2023 16:53,,,,,Дефект промсреды,,2023-11-23 00:00:00.0,"Обращаются клиенты, у которых не получается отправить отчет в формате XML (для импорта). Удалось воспроизвести, в логах мидла ошибок нет. Логи с устройства прикрепил.

 !image-2023-10-11-16-51-32-113.png|thumbnail! 

",,5.0,
ADIRINC-1314,3753416,U_M0SLM,NEW,09.10.2023 11:05,,,,,Дефект промсреды,,2023-10-18 00:00:00.0,"По совершенным сделкам есть оредра на отмену. В итоге клиент думает, что заявка отменена, но она на самом деле исполнена

Пример 

select ts_time, DtUpdate, DtInsert ,* from a_hell_opers.dbo.a_trades atr join [ADFrontOrders].[Logs].[Orders] o 
on num_edocument = NumEDocument where atr.a_date = '2023-08-08 00:00:00.000' and num_edocument in (45230438584,
45230516684,
45230710784)
and treaty = 4759827 and IdOrderStatus = 21",,3.0,Core
ADIRINC-1313,3750296,U_M1FE1,Принят к исправлению,06.10.2023 16:29,,,,,Дефект промсреды,,2023-11-20 00:00:00.0,"# Клиент совершил сделку. 
 # Смотрит Историю операций
 # Не видит комиссий с конца сентября

 

Допинфо:

AGFHF7 7028469 Нет комиссии за сентябрь. 2.25.0, android

!image-2023-10-06-16-31-55-854.png!

 Запрос history-api 

[^aiordanskiy - Wed Oct 04 2023 18_37_55 GMT+0300 (Москва, стандартное время) (1).txt]

 ",,439.0,
ADIRINC-1312,3748215,U_M1RH8,Закрыт,06.10.2023 11:58,,,,,Дефект промсреды,17.04.2024 08:56,2023-11-20 00:00:00.0,"Сервис Issuers API делает запрос к кору 

{code:java}
[IssuersClient#getIssuerInfo(String,String)]--->GET http://172.21.1.97:80/api/fin-instrument-info/RU000A105BN4 HTTP/1.1
REQUEST HEADERS
PIN: AVWXK1
X-Request-Id: 6291d833-b2ff-450d-98c8-d8506c645e6a
X-External-System-Code: ADMT
X-External-User-Code: ISSUERS-API-I1
Content-type: application/json;v=1
{code}
После чего не может распарсить ответ. Ошибка:

{code:java}
 ""j.n.MalformedURLException: no protocol: genetico.ru\n\tat java.net.URL.<init>(URL.java:674)\n\tat java.net.URL.<init>(URL.java:569)\n\tat java.net.URL.<init>(URL.java:516)\n\tat c.f.j.d.d.s.FromStringDeserializer$Std._deserialize(FromStringDeserializer.java:318)\n\tat c.f.j.d.d.s.FromStringDeserializer.deserialize(FromStringDeserializer.java:175)\n\t... 64 common frames omitted\nWrapped by: c.f.j.d.e.InvalidFormatException: Cannot deserialize value of type `java.net.URL` from String \""genetico.ru\"": not a valid textual representation, problem: no protocol: genetico.ru\n at [Source: (io.netty.buffer.ByteBufInputStream); line: 1, column: 1427] (through reference chain: ru.alfabank.mobile.invest.issuers.client.dto.StockIssuerInfoResponse[\""webLink\""])\n\tat c.f.j.d.e.InvalidFormatException.from(InvalidFormatException.java:67)\n\tat c.f.j.d.DeserializationContext.weirdStringException(DeserializationContext.java:1991)\n\tat c.f.j.d.d.s.FromStringDeserializer.deserialize(FromStringDeserializer.java:186)\n\tat c.f.j.d.d.i.MethodProperty.deserializeAndSet(MethodProperty.java:129)\n\tat c.f.j.d.d.BeanDeserializer.deserializeFromObject(BeanDeserializer.java:392)\n\tat c.f.j.d.d.BeanDeserializer._deserializeOther(BeanDeserializer.java:220)\n\tat c.f.j.d.d.BeanDeserializer.deserialize(BeanDeserializer.java:187)\n\tat c.f.j.d.j.i.AsPropertyTypeDeserializer._deserializeTypedUsingDefaultImpl(AsPropertyTypeDeserializer.java:199)\n\tat c.f.j.d.j.i.AsPropertyTypeDeserializer.deserializeTypedFromObject(AsPropertyTypeDeserializer.java:119)\n\tat c.f.j.d.d.AbstractDeserializer.deserializeWithType(AbstractDeserializer.java:263)\n\tat c.f.j.d.d.i.TypeWrappedDeserializer.deserialize(TypeWrappedDeserializer.java:74)\n\tat c.f.j.d.d.DefaultDeserializationContext.readRootValue(DefaultDeserializationContext.java:323)\n\tat c.f.j.d.ObjectReader._bindAndClose(ObjectReader.java:2051)\n\tat c.f.j.d.ObjectReader.readValue(ObjectReader.java:1427)\n\t... 2 frames excluded\n\tat r.c.p.MonoFlatMap$FlatMapMain.onNext(MonoFlatMap.java:125)\n\tat r.c.p.FluxOnAssembly$OnAssemblySubscriber.onNext(FluxO...""
{code}

Отсюда видим, что приходит URL genetico.ru без протокола.

Мы можем подтвердить это руками, дернув такой же запрос, что и сервис.

{code:java}
curl http://172.21.1.97:80/api/fin-instrument-info/RU000A105BN4 -H 'PIN: AVWXK1' -H 'Content-type: application/json;v=1' -H 'X-External-User-Code: ISSUERS-API-I1' -H 'X-External-System-Code: ADMT'
{code}

Получаем ответ:

{code:java}
{
   ""name"":""Генетико"",
   ""description"":"" Центр «ГЕНЕТИКО» проводит комплексную генетическую диагностику наследственных заболеваний и нарушений репродуктивной функции. Является одним из крупнейших лабораторно-производственных комплексов международного уровня в России, построенный по стандартам GLP."",
   ""countryCode"":""RUS"",
   ""webLink"":""genetico.ru"",
   ""employees"":80,
   ""city"":""Москва"",
   ""industrySectors"":[
      {
         ""industryId"":39,
         ""sectorId"":56,
         ""regionId"":6,
         ""regionName"":""Россия"",
         ""peIndAvgGlobal"":66.21455,
         ""epsIndLastFyAvgGlobal"":2.12498,
         ""psIndAvgGlobal"":1.43456,
         ""evEbitdaIndAvgGlobal"":-14.46002,
         ""revtrendgrIndAvgGlobal"":12.29547,
         ""roeIndAvgGlobal"":-228.67682,
         ""roaIndAvgGlobal"":4.79332,
         ""roiIndAvgGlobal"":8.65412,
         ""netProfitMarginIndAvgGlobal"":-0.94,
         ""debtVsEquityIndAvgGlobal"":366.8976,
         ""debtVsEbidtaIndAvgGlobal"":2.3602,
         ""pbIndAvgGlobal"":4.23805,
         ""peIndAvgRegion"":118.25192,
         ""epsIndLastFyAvgRegion"":0.58955,
         ""psIndAvgRegion"":3.01254,
         ""evEbitdaIndAvgRegion"":19.42622,
         ""revtrendgrIndAvgRegion"":15.01434,
         ""roeIndAvgRegion"":13.53534,
         ""roaIndAvgRegion"":9.3545,
         ""roiIndAvgRegion"":17.27561,
         ""netProfitMarginIndAvgRegion"":14.00564,
         ""debtVsEquityIndAvgRegion"":86.25155,
         ""debtVsEbidtaIndAvgRegion"":2.37867,
         ""pbIndAvgRegion"":1.95025
      }
   ]
}
{code}

Видим, что параметр +*""webLink"":""genetico.ru""*+ возвращается без указания протокола.",,,
ADIRINC-1311,3746637,U_M1AYE,Отклонен,05.10.2023 19:45,,,,,Дефект промсреды,12.01.2024 12:17,2023-10-10 00:00:00.0,"В ЛС сумма лик.активов считается правильно
В посттрейде сумма сильно завышена ",,3.0,
ADIRINC-1310,3744305,U_M19LL,Отклонен,05.10.2023 14:10,,,,,Дефект промсреды,08.11.2023 13:16,2023-11-03 00:00:00.0,"МТ на IOS не даёт ввести сумму10 000 000, например клиент разом не сможет купить 11 000 000 штук, макс. 10 000 000 шт. 

На Android данной проблемы не наблюдается.

!image-2023-10-05-14-08-52-706.png!",,3.0,Мобильный терминал
ADIRINC-1309,3740942,U_M1UN1,Закрыт,04.10.2023 18:16,,,,,Дефект промсреды,14.05.2024 16:35,2023-11-17 00:00:00.0,"В разделе ""Рынки"" во вкладке ""Индексы"" отображается изменение цены только у индекса РТС, хотя информация в логах по instruments-search-api возвращается корректно(скрин во вложении)",,86.0,Марс
ADIRINC-1308,3734935,U_M1BU7,Закрыт,03.10.2023 16:08,Фронт,,,,Дефект промсреды,18.04.2024 18:04,2023-12-05 00:00:00.0,"# Клиент на android 2.25 заходит на главный экран 6399914 AAKQUK
 # Видит виджет с ребалансировкой
 # Нажимает кнопку на нем

Фактически видит ошибку:

!image-2023-10-03-16-05-25-189.png!

!image-2023-10-03-16-04-59-078.png!

 

Допинфо:

 

curl 'http://adapp1:26747/rebalance/instructions?agreementId=6399914' -i -X GET -H 'AUTH-USER-ID: AAKQUK'


{""sales"":[],""purchases"":[\{""isin"":""RU000A0J2Q06"",""name"":""Роснефть"",""ticker"":""ROSN"",""placeCode"":""МБ ЦК"",""assetType"":null,""quantity"":3,""price"":{""value"":533.9500000000,""currency"":""RUB""},""imageId"":174378,""amount"":\{""value"":1601.85,""currency"":""RUB""}},\{""isin"":""US98387E2054"",""name"":""X5 RetailGroup GDR"",""ticker"":""FIVE@GS"",""placeCode"":""МБ ЦК"",""assetType"":null,""quantity"":1,""price"":{""value"":2274.0000000000,""currency"":""RUB""},""imageId"":452152,""amount"":\{""value"":2274,""currency"":""RUB""}},\{""isin"":""RU0009029540"",""name"":""СберБанк"",""ticker"":""SBER"",""placeCode"":""МБ ЦК"",""assetType"":null,""quantity"":10,""price"":{""value"":260.4800000000,""currency"":""RUB""},""imageId"":284396,""amount"":\{""value"":2604.8,""currency"":""RUB""}},\{""isin"":""NL0009805522"",""name"":""Яндекс"",""ticker"":""YNDX"",""placeCode"":""МБ ЦК"",""assetType"":null,""quantity"":1,""price"":{""value"":2404.8000000000,""currency"":""RUB""},""imageId"":662502,""amount"":\{""value"":2404.8,""currency"":""RUB""}},\{""isin"":""RU0009084396"",""name"":""ММК"",""ticker"":""MAGN"",""placeCode"":""МБ ЦК"",""assetType"":null,""quantity"":20,""price"":{""value"":52.7900000000,""currency"":""RUB""},""imageId"":174374,""amount"":\{""value"":1055.8,""currency"":""RUB""}},\{""isin"":""RU0009033591"",""name"":""Татнефть"",""ticker"":""TATN"",""placeCode"":""МБ ЦК"",""assetType"":null,""quantity"":3,""price"":{""value"":640.2000000000,""currency"":""RUB""},""imageId"":174380,""amount"":\{""value"":1920.6,""currency"":""RUB""}}],""total"":\{""sales"":0,""purchases"":11861.85,""currency"":""RUB""}}


*""assetType"":null как вариант либо какие то еще причины*

 ",,8.0,Meribel
